Date,Open,High,Low,Close,Adj Close,Volume
2004-04-01,9.727500,9.820000,8.913750,8.993750,7.218424,200372800
2004-05-01,8.972500,8.987500,8.226250,8.893750,7.138163,256339200
2004-06-01,8.897500,9.667500,8.660000,9.468750,7.599659,200580800
2004-07-01,9.473750,9.515000,8.662500,9.088750,7.305031,199154400
2004-08-01,9.090000,9.612500,8.576250,9.413750,7.566249,163166400
2004-09-01,9.375000,10.002500,9.315000,9.850000,7.916886,223154400
2004-10-01,9.875000,10.243750,9.577500,10.163750,8.179634,202959200
2004-11-01,10.132500,10.975000,10.087500,10.582500,8.516637,222089600
2004-12-01,10.600000,11.553750,10.600000,11.336250,9.123244,196408800
2005-01-01,11.325000,11.417500,10.587500,10.828750,8.727398,154428800
2005-02-01,10.828750,10.986250,10.325000,10.868750,8.759636,209337600
2005-03-01,10.878750,11.065000,10.180000,10.413750,8.392931,312577600
2005-04-01,10.485000,10.530000,9.387500,9.601250,7.749329,249906400
2005-05-01,9.601250,10.465000,9.475000,10.275000,8.293121,235928000
2005-06-01,10.287500,11.366250,10.261250,10.825000,8.737032,326050400
2005-07-01,10.771250,11.062500,10.428750,10.475000,8.467006,238440000
2005-08-01,10.476250,11.125000,9.670000,9.863750,7.972927,356301600
2005-09-01,9.863750,10.656250,9.566250,10.210000,8.252804,495809600
2005-10-01,10.260000,10.540000,9.992500,10.506250,8.506063,261707200
2005-11-01,10.500000,11.068750,10.428750,10.662500,8.632565,213472000
2005-12-01,10.718750,11.442500,10.468750,10.848750,8.783356,354718400
2006-01-01,10.848750,11.020000,10.075000,10.118750,8.207008,347512800
2006-02-01,10.156250,10.978750,10.151250,10.847500,8.798074,252378400
2006-03-01,10.831250,11.005000,10.503750,10.637500,8.627746,318510400
2006-04-01,10.637500,10.732500,10.045000,10.230000,8.312395,206466400
2006-05-01,10.253750,10.387500,9.673750,10.038750,8.157001,267000000
2006-06-01,10.051250,10.621250,9.862500,10.125000,8.227081,326280000
2006-07-01,10.131250,10.218750,9.750000,9.875000,8.039372,315201600
2006-08-01,9.875000,10.118750,9.440000,10.095000,8.218483,421105600
2006-09-01,10.095000,11.113750,9.982500,10.952500,8.916581,450955200
2006-10-01,10.871250,11.758750,10.863750,11.485000,9.368034,259665600
2006-11-01,11.512500,12.412500,11.322500,12.368750,10.088884,213671200
2006-12-01,12.337500,12.650000,11.848750,12.378750,10.097039,258766400
2007-01-01,12.250000,12.543750,11.865000,12.351250,10.093626,273166400
2007-02-01,12.327500,13.612500,12.305000,13.058750,10.671803,283613600
2007-03-01,12.887500,13.762500,12.771250,13.282500,10.854658,329332800
2007-04-01,13.350000,13.775000,13.200000,13.465000,11.023301,203464800
2007-05-01,13.465000,14.280000,13.085000,14.187500,11.614783,259559600
2007-06-01,14.187500,14.815000,12.967500,14.572500,11.929966,389084000
2007-07-01,14.675000,15.087500,13.860000,14.112500,11.591876,319975200
2007-08-01,14.302500,14.657500,13.000000,14.085000,11.569283,346503200
2007-09-01,14.010000,15.247500,13.537500,14.665000,12.045691,291098800
2007-10-01,14.697500,16.642500,14.650000,16.565001,13.651864,353234800
2007-11-01,16.485001,16.547501,15.227500,16.412500,13.526182,233026000
2007-12-01,16.237499,16.982500,15.560000,16.059999,13.235678,233625200
2008-01-01,16.080000,16.174999,12.875000,15.332500,12.680341,419696000
2008-02-01,15.410000,15.750000,14.877500,15.050000,12.446711,240372800
2008-03-01,15.060000,17.650000,14.175000,17.000000,14.059401,388726800
2008-04-01,17.150000,17.500000,16.297501,16.700001,13.863732,292848000
2008-05-01,16.700001,17.219999,16.020000,17.092501,14.189576,262823600
2008-06-01,17.067499,17.570000,14.407500,14.902500,12.371515,380941200
2008-07-01,14.900000,15.107500,13.660000,14.670000,12.219872,398798800
2008-08-01,14.605000,16.200001,14.437500,15.152500,12.621790,239295600
2008-09-01,15.390000,17.000000,14.617500,16.725000,13.931652,429137200
2008-10-01,16.549999,16.754999,11.617500,14.407500,12.045965,580011200
2008-11-01,14.337500,14.625000,10.670000,13.312500,11.130448,379518400
2008-12-01,13.067500,14.332500,11.770000,12.750000,10.660144,364402400
2009-01-01,12.737500,13.500000,10.885000,11.312500,9.503950,280087600
2009-02-01,11.142500,12.280000,10.020000,10.382500,8.722628,289726800
2009-03-01,10.207500,12.072500,9.560000,11.722500,9.848403,412890800
2009-04-01,11.545000,14.075000,11.410000,13.117500,11.085511,287046000
2009-05-01,13.217500,14.285000,12.190000,14.262500,12.053147,309504000
2009-06-01,14.465000,14.987500,12.540000,12.945000,10.939735,379703200
2009-07-01,13.035000,14.442500,12.647500,14.160000,12.018176,297748000
2009-08-01,14.245000,14.567500,13.700000,13.847500,11.752942,269588000
2009-09-01,13.725000,16.237499,13.305000,16.174999,13.728394,426029200
2009-10-01,16.000000,16.587500,15.270000,15.545000,13.255843,302178800
2009-11-01,15.585000,16.584999,15.450000,16.222500,13.833573,175682400
2009-12-01,16.317499,16.655001,15.437500,16.517500,14.085135,214435200
2010-01-01,16.514999,16.517500,15.737500,15.937500,13.646932,183847600
2010-02-01,15.992500,16.962500,15.222500,16.900000,14.471093,196404000
2010-03-01,16.977501,18.837500,16.815001,18.375000,15.734110,245335600
2010-04-01,18.490000,19.632500,18.264999,18.977501,16.315136,199108000
2010-05-01,19.002501,19.637501,16.747499,18.094999,15.556445,370556400
2010-06-01,17.860001,18.980000,16.825001,16.887501,14.518350,306146800
2010-07-01,16.972500,18.527500,16.584999,18.410000,15.886007,268348800
2010-08-01,18.597500,18.750000,17.080000,17.500000,15.100771,221693200
2010-09-01,17.782499,20.424999,17.705000,20.035000,17.288235,283139600
2010-10-01,20.240000,20.850000,19.760000,20.360001,17.634687,222612800
2010-11-01,20.469999,21.742500,20.065001,21.532499,18.650242,189888800
2010-12-01,21.870001,23.122499,21.280001,21.355000,18.496490,212482800
2011-01-01,21.457500,21.645000,20.252501,20.620001,17.923277,181603600
2011-02-01,20.687500,22.290001,20.655001,22.257500,19.346619,177180400
2011-03-01,22.412500,22.780001,17.357500,18.924999,16.449947,425141200
2011-04-01,18.985001,20.682501,18.955000,20.580000,17.951504,223100800
2011-05-01,20.695000,21.632500,20.352501,21.112499,18.416000,197235200
2011-06-01,21.084999,22.645000,19.860001,22.495001,19.621922,337338800
2011-07-01,22.412500,23.557501,22.137501,22.537500,19.733463,241526400
2011-08-01,22.605000,22.615000,19.245001,21.662500,18.967327,346141200
2011-09-01,21.587500,23.139999,20.049999,21.377501,18.717781,327130000
2011-10-01,21.237499,24.420000,20.252501,24.087500,21.166338,232694800
2011-11-01,23.377501,24.375000,22.447500,24.045000,21.128998,196018400
2011-12-01,23.840000,24.562500,23.222500,24.092501,21.170734,221889600
2012-01-01,24.342501,26.235001,24.127501,25.997499,22.930536,193462000
2012-02-01,26.102501,27.070000,25.642500,26.980000,23.797136,148473600
2012-03-01,27.222500,28.242500,26.517500,27.110001,23.911798,230840400
2012-04-01,27.105000,28.000000,26.482500,27.967501,24.750700,178009200
2012-05-01,27.977501,28.702499,26.067499,27.045000,23.934301,205013600
2012-06-01,26.572500,27.477501,21.275000,21.945000,19.485485,339438800
2012-07-01,22.097500,24.437500,22.007500,23.337500,20.721924,277826000
2012-08-01,23.377501,24.822500,22.760000,24.340000,21.612070,212740400
2012-09-01,24.297501,25.230000,23.197500,23.727501,21.145340,252478000
2012-10-01,23.727501,24.525000,22.580000,22.844999,20.358883,198277200
2012-11-01,22.975000,25.082500,22.412500,24.370001,21.717930,188968400
2012-12-01,24.415001,26.557501,24.152500,25.799999,22.992306,187460200
2013-01-01,26.200001,27.785000,25.700001,27.025000,24.187994,149268200
2013-02-01,27.230000,27.950001,26.750000,27.230000,24.371477,123347800
2013-03-01,27.209999,30.125000,26.635000,29.504999,26.510101,197793600
2013-04-01,29.500000,31.885000,28.990000,31.799999,28.572149,147312200
2013-05-01,31.780001,33.035000,30.780001,30.830000,27.700603,143206000
2013-06-01,30.799999,32.035000,29.555000,31.840000,28.703876,179310200
2013-07-01,31.969999,32.330002,30.950001,31.459999,28.361298,139193800
2013-08-01,31.620001,33.424999,31.299999,31.410000,28.316235,136639400
2013-09-01,31.805000,37.625000,31.750000,36.320000,32.851479,226198200
2013-10-01,36.520000,38.445000,34.980000,37.880001,34.262501,178418000
2013-11-01,37.900002,39.935001,37.790001,39.570000,35.791119,102247600
2013-12-01,39.735001,40.130001,37.709999,39.320000,35.564980,162278800
2014-01-01,39.075001,39.415001,35.755001,36.424999,33.049671,167970600
2014-02-01,36.380001,39.529999,34.924999,39.150002,35.522171,136880200
2014-03-01,38.814999,40.044998,36.505001,36.930000,33.610756,178531800
2014-04-01,37.009998,37.590000,35.299999,36.474998,33.196640,166126400
2014-05-01,36.404999,38.465000,35.764999,38.455002,34.998688,113444000
2014-06-01,38.494999,39.575001,36.570000,38.775002,35.401318,165319600
2014-07-01,38.865002,39.970001,38.150002,38.564999,35.209595,134401800
2014-08-01,38.270000,40.150002,37.950001,39.275002,35.857811,115312800
2014-09-01,39.174999,45.145000,39.174999,44.599998,40.842453,217202400
2014-10-01,44.455002,47.070000,41.924999,46.485001,42.568649,183619800
2014-11-01,46.674999,49.880001,46.310001,49.645000,45.462418,99490000
2014-12-01,49.330002,49.750000,46.415001,48.075001,44.024689,168706000
2015-01-01,48.275002,48.724998,46.014999,46.125000,42.360432,130906000
2015-02-01,46.340000,48.705002,45.345001,48.560001,44.596695,138933400
2015-03-01,48.445000,51.895000,47.590000,50.165001,46.204327,189358200
2015-04-01,50.000000,51.000000,49.070000,49.419998,45.518135,112486800
2015-05-01,49.939999,52.750000,49.705002,50.834999,46.821423,114083800
2015-06-01,50.884998,55.169998,50.389999,54.009998,49.881542,137113200
2015-07-01,54.474998,57.970001,54.294998,57.610001,53.206383,126937800
2015-08-01,57.755001,58.860001,47.250000,55.875000,51.604004,169758600
2015-09-01,54.490002,62.974998,54.014999,61.485001,56.785175,222222800
2015-10-01,61.580002,66.760002,60.500000,65.514999,60.660568,177921400
2015-11-01,65.864998,67.650002,60.209999,66.139999,61.239262,163167800
2015-12-01,66.059998,68.195000,62.150002,62.500000,57.868969,234856100
2016-01-01,61.110001,62.590000,56.590000,62.009998,57.554462,201105100
2016-02-01,61.750000,63.500000,53.639999,61.590000,57.164631,211308000
2016-03-01,61.970001,65.440002,57.950001,61.470001,57.053268,230587100
2016-04-01,61.220001,61.849998,56.889999,58.939999,54.846077,178121800
2016-05-01,59.090000,59.990002,55.169998,55.220001,51.384457,192375000
2016-06-01,53.330002,55.639999,51.480000,55.200001,51.365860,316677800
2016-07-01,55.070000,58.869999,54.820000,55.500000,51.795898,166822100
2016-08-01,55.730000,60.330002,54.279999,57.639999,53.793064,181042100
2016-09-01,57.669998,59.180000,52.119999,52.650002,49.136112,230941100
2016-10-01,52.540001,53.060001,50.000000,50.180000,46.961308,190328000
2016-11-01,50.500000,51.889999,49.009998,50.070000,46.858368,166212700
2016-12-01,50.110001,53.349998,50.060001,50.830002,47.569611,215471200
2017-01-01,51.990002,54.119999,51.630001,52.900002,49.685452,175931200
2017-02-01,52.980000,58.419998,52.049999,57.160000,53.686596,178369800
2017-03-01,57.860001,59.000000,53.759998,55.730000,52.343487,249512200
2017-04-01,55.740002,56.689999,54.500000,55.410000,52.205090,137922800
2017-05-01,55.430000,55.450001,50.810001,52.990002,49.925056,223428200
2017-06-01,53.060001,59.709999,50.790001,59.000000,55.587437,275425100
2017-07-01,58.369999,60.000000,57.000000,59.049999,55.824181,158127000
2017-08-01,59.000000,60.529999,52.070000,52.810001,49.925060,174951200
2017-09-01,53.000000,54.160000,51.029999,51.849998,49.185947,211929400
2017-10-01,52.160000,57.250000,50.349998,54.990002,52.164623,247775300
2017-11-01,55.419998,61.209999,54.590000,60.419998,57.315617,182957400
2017-12-01,60.419998,65.190002,59.240002,62.549999,59.336193,198525200
2018-01-01,62.849998,68.830002,62.549999,68.220001,64.929794,157812200
2018-02-01,67.669998,70.250000,62.090000,67.029999,63.797176,160317000
2018-03-01,67.239998,67.690002,63.889999,66.440002,63.235622,174066700
2018-04-01,65.970001,70.000000,63.209999,68.389999,65.288467,158981900
2018-05-01,67.980003,73.489998,66.639999,71.800003,68.543846,129566300
2018-06-01,72.120003,81.000000,71.150002,79.680000,76.066475,156494400
2018-07-01,78.580002,79.480003,75.059998,76.910004,73.627182,122265700
2018-08-01,76.500000,83.680000,76.500000,82.199997,78.691376,123704500
2018-09-01,79.389999,86.040001,79.000000,84.720001,81.303596,165674100
2018-10-01,85.099998,85.849998,70.690002,75.040001,72.013947,199348500
2018-11-01,75.230003,78.589996,69.519997,75.120003,72.090706,132667800
2018-12-01,77.099998,79.000000,66.529999,74.139999,71.361420,180370600
2019-01-01,72.790001,81.949997,71.209999,81.879997,78.811333,153019800
2019-02-01,81.830002,86.400002,80.830002,85.730003,82.517059,104258200
2019-03-01,86.930000,88.589996,80.889999,84.209999,81.054016,157838000
2019-04-01,85.040001,90.000000,83.970001,87.830002,84.755859,117371600
2019-05-01,87.730003,87.949997,77.070000,77.139999,74.440010,161721400
2019-06-01,77.239998,86.849998,77.080002,83.949997,81.237129,134665600
2019-07-01,84.930000,89.870003,84.220001,86.029999,83.249924,117789600
2019-08-01,85.260002,86.769997,78.190002,84.500000,81.769371,138117200
2019-09-01,84.000000,94.080002,83.620003,93.919998,91.119736,134314200
2019-10-01,94.129997,96.870003,88.940002,89.550003,86.880043,155234600
2019-11-01,90.180000,95.120003,88.739998,93.489998,90.702576,109098200
2019-12-01,94.089996,101.790001,91.309998,101.309998,98.545883,130170700
2020-01-01,101.360001,105.620003,95.919998,96.300003,93.672592,122158200
2020-02-01,99.000000,103.889999,85.150002,89.379997,86.941368,138959900
2020-03-01,89.599998,94.980003,60.000000,82.739998,80.705841,344640300
2020-04-01,79.489998,91.389999,77.160004,87.180000,85.036667,165095600
2020-05-01,85.669998,100.690002,84.110001,98.580002,96.156418,135741000
2020-06-01,98.400002,104.690002,93.440002,98.050003,95.878021,183209200
2020-07-01,98.500000,100.180000,95.110001,97.610001,95.447769,114801300
2020-08-01,98.029999,112.790001,96.550003,111.889999,109.411438,115986600
2020-09-01,112.000000,130.380005,110.209999,125.540001,123.031021,193213000
2020-10-01,127.730003,131.380005,118.800003,120.080002,117.680130,113428500
2020-11-01,122.370003,136.350006,121.099998,134.699997,132.007935,109138400
2020-12-01,136.440002,147.949997,134.669998,141.470001,138.642639,131293800
2021-01-01,142.850006,147.100006,130.270004,133.589996,131.183517,99290700
2021-02-01,135.369995,145.880005,131.580002,134.779999,132.352112,109514100
2021-03-01,135.639999,146.660004,125.440002,132.889999,130.761444,175520900
2021-04-01,134.690002,138.240005,125.699997,132.619995,130.495773,146686100
2021-05-01,133.369995,139.360001,130.479996,136.460007,134.274292,121878400
2021-06-01,137.850006,156.399994,126.680000,154.490005,152.322205,193654700
2021-07-01,154.070007,167.869995,153.889999,167.509995,165.159515,115025500
2021-08-01,169.059998,174.380005,164.199997,164.740005,162.428391,94305000
2021-09-01,164.919998,166.619995,144.419998,145.229996,143.428421,171235500
2021-10-01,145.220001,167.630005,144.369995,167.289993,165.214783,132971400
2021-11-01,167.800003,179.100006,165.889999,169.240005,167.140594,117595600
2021-12-01,170.889999,173.369995,155.470001,166.669998,164.602478,123481200
2022-01-01,167.529999,167.910004,139.559998,148.070007,146.496033,131502000
